chr start end rho corr h2_1 h2_2 var p m
1 77141039 79111862 1.1024688666262127e-05 0.4170616152156572 5.529586884989239e-05 1.2636870641955472e-05 2.2497726765608193e-09 0.8162020415190611 657
1 79113455 80341320 -2.8777083373005214e-06 -0.09077458486790262 3.8865763893865957e-05 2.585817076075218e-05 1.4602338696404247e-09 0.9399704218530734 457
1 80341732 81056946 -1.0349750324816703e-05 NA -1.2139773992900023e-05 -8.062417232257253e-07 7.560100082595598e-10 0.7066089251122719 227
1 81058295 82883310 -5.826146824720746e-05 -0.850744703283951 9.841108636126858e-05 4.765629949506829e-05 2.8529340606058406e-09 0.27537147672759166 796
1 82884721 83990906 -1.2533504196263411e-05 -0.6262708159069983 3.2792160430232806e-05 1.2213795473462025e-05 1.344491767201224e-09 0.732488746160779 410
1 83991748 84728665 -3.28047572637911e-06 NA -1.580164371093521e-05 1.8931303184682284e-05 1.0051275341584067e-09 0.9175877280812774 318
1 84729134 85940249 -6.817189140360941e-06 -0.7274009015636381 9.886395704803395e-05 8.884337082009423e-07 1.9360253270212544e-09 0.8768724792809348 544
1 85940875 86549498 1.8924176585461382e-05 NA 0.000167720263462193 -1.3348113285862426e-05 8.990132622095589e-10 0.5279411625575213 253
1 86549569 87652502 4.571876366295937e-06 NA 0.00017769449066568167 -8.879767337656981e-06 1.331296586675506e-09 0.9002846823775082 389
1 87654606 89447978 7.01611599256366e-05 NA 0.00042860589014059164 -9.433307505613952e-06 2.0887045992682246e-09 0.12474053550954484 571
1 89451664 91866856 5.452950278362648e-05 1.231842100404035 4.2455020554814835e-05 4.6155550402955066e-05 2.872189996108783e-09 0.3089261736459149 843
1 91867046 93351477 1.1971284239196483e-05 0.47562258020144194 0.00011745110012272336 5.393857478491582e-06 1.736797262405898e-09 0.7739177937232912 534
1 93352491 94451007 -5.5370894541465324e-06 NA 0.00020301141463382764 -6.4621350998619355e-06 1.3354852048894371e-09 0.8795677264495653 309
1 94452062 95199048 4.631370147545084e-05 0.855839933449623 0.00014995552947465545 1.9528613303579885e-05 2.125329593111319e-09 0.31508596110265497 353
1 95199771 96149941 -6.568996514740922e-05 -1.7164432323048915 4.236521128186415e-05 3.457242132399721e-05 1.4422732366632167e-09 0.08368070367677097 420
1 96150318 97457893 -4.838619943850977e-06 NA -3.601223627251381e-05 5.462340763413183e-05 1.3935105181195028e-09 0.8968684088682612 447
1 97458722 98562260 2.071399530326402e-05 0.8459741248351832 1.3818900354773617e-05 4.338504997255366e-05 1.4255392720765806e-09 0.5832639645160242 492
1 98564736 100064599 -2.1145672808044095e-05 NA -1.1143605242822735e-06 2.0238836818000387e-05 1.8141255659049422e-09 0.6195670208235454 532
1 100065413 101682573 -1.4581745580806603e-05 NA 3.0273260251505814e-05 -7.901168517074606e-06 1.8255330226357966e-09 0.732890536237278 592
1 101683165 102039858 -3.314794735526424e-05 -2.083784691306416 3.1818237773108236e-05 7.953008959068942e-06 7.433540167332772e-10 0.2240646867474997 208
1 102040268 102893372 -2.3342835052023332e-05 -0.6357338192582916 7.710090758731919e-05 1.7486266034826267e-05 1.0209153968834122e-09 0.46504503847769185 313
1 102894567 104369301 -3.6594630213824636e-06 NA 5.552850643251355e-06 -1.1574732359820858e-05 9.356190168526747e-10 0.9047702002817518 276
1 104373157 105192916 -1.1964268288871934e-05 NA -2.81969512826922e-05 2.700507482771189e-05 8.793008443018243e-10 0.6865982977994117 253
1 105193022 106641877 2.004798262606332e-05 NA -3.1657767782208333e-05 3.100197207965396e-05 1.212201136590083e-09 0.564739911154401 373
1 106642705 107432265 -2.0320398066332828e-05 NA 3.842529181080107e-06 -3.7521386935008486e-06 8.974878947859548e-10 0.49758536547662224 277
1 107432576 109075191 -5.950640564380198e-05 NA 0.000513330602394322 -1.7997638253468154e-05 2.3573787384766557e-09 0.22034893501292663 647
1 109075561 110301260 8.290885963878477e-06 NA 4.988063295147184e-05 -1.803835230138546e-05 1.479756831280639e-09 0.8293548848270134 434
1 110302505 111738116 -6.816421741970543e-07 NA 3.032073424706753e-05 -3.816126528345612e-05 2.1985638265604637e-09 0.9884012368895979 619
1 111739749 112560278 -1.5830101258312952e-05 NA -8.455342949897574e-06 4.191856140052277e-05 1.8816157977683063e-09 0.715158233510863 520
1 112561693 114451307 -3.383124305019612e-05 -1.4429191133272063 0.00015192289832059128 3.618501032317432e-06 2.0014162198471912e-09 0.44951616721362797 643
1 114451386 115878242 1.5654656422773593e-05 0.27375955210080993 0.0001278474428570594 2.5577404497840295e-05 2.095229927820093e-09 0.7323499499757645 596
1 115879821 116884431 -6.350508835151869e-07 -0.015856716523693193 3.372680125115085e-05 4.75571008280256e-05 1.2799593100563713e-09 0.9858378986365828 369
1 116884519 118837474 -0.0001119922664886663 NA 0.0017640495324937147 -8.59187489752744e-06 3.2478864913499475e-09 0.04940111643205379 603
1 118837888 119792751 4.803447978902589e-05 NA 0.003036850504374857 -3.017817737362981e-06 1.0837641262110457e-08 0.6445054664882937 343
1 119793605 120347239 3.01573899356294e-05 1.1000632908717518 0.0002884546052116502 2.605401632957044e-06 3.0441317409372546e-09 0.5846601399630362 215
1 144998563 147347713 2.00373916312141e-05 NA 4.0690911251007017e-05 -1.1968645915759106e-05 1.3598020672250863e-09 0.5868684613450843 414
1 147348339 151830844 2.1470533425619027e-05 0.7390113912801783 0.00020005368973446177 4.219265335142704e-06 1.9023785846319303e-09 0.6225357033763055 546
1 151832901 152535021 -3.7739954532230566e-05 -1.1752125719024573 0.0004826750491009176 2.136559729299731e-06 4.317368871813901e-09 0.5657174077839913 210
1 152535586 153163377 -3.711071797294271e-06 NA -3.8811091413498805e-06 1.2145086799563725e-05 7.51252506337107e-10 0.8922986496341927 269
1 153165450 154544651 -0.0001075962849628652 -1.5223305847426032 0.0008820591195945648 5.6634218615004316e-06 1.390622990002211e-09 0.003910276443036986 467
1 154547292 156334116 -7.2293104942212e-05 -1.1529031596347155 7.955880310859139e-05 4.94219475979835e-05 1.6672057688959137e-09 0.0766395795239318 512
1 156335111 157154186 -4.311198137389051e-05 -1.360995073307103 7.288117979042403e-05 1.3767892469815388e-05 9.718553484947908e-10 0.16668928880559175 279
1 157154324 158867538 8.292984930205014e-06 NA -4.2886701679562e-05 3.402785813308211e-05 2.729112226455086e-09 0.8738697472487601 779
1 158870085 160648549 -6.613138766865354e-06 NA 0.0002161064535267415 -3.889486537231228e-05 2.634276302098694e-09 0.8974780898599709 690
1 160649926 161973976 1.5708525566851907e-06 0.12254625277891215 1.171023797649228e-05 1.4031530791697736e-05 1.665674660514025e-09 0.9692975398436213 486
1 161974584 162995355 -1.0046282001183262e-05 -0.23741151473059327 9.936080156474969e-05 1.8021547681878103e-05 1.8477100256581717e-09 0.8152054604094652 532
1 163000394 164410254 7.77941180486315e-05 0.5415291607239431 0.0005597014469833118 3.687172005253251e-05 2.4248746068815318e-09 0.11415266791555474 638
1 164412847 165190876 -3.2159253975696913e-05 -0.6665763037216417 0.000472213134356622 4.929173749001721e-06 1.7891813533143167e-09 0.4470817752924361 383
1 165191702 166363258 1.2222015211961933e-05 NA 6.348979676675937e-05 -3.1421456353718204e-05 2.0071691832223626e-09 0.7850038383446498 565
1 166364063 167158927 1.7625051137828375e-05 NA -5.84531083444989e-06 3.084033302286311e-05 1.5187908606619788e-09 0.6510867743716772 469
1 167159608 168168773 1.7832651189903905e-05 0.9934765288284808 3.326050053848018e-05 9.686967137705707e-06 1.5018031329776773e-09 0.645400963544947 420
1 168169452 169077127 8.838429599125773e-06 NA 1.2621557279569462e-05 -1.2669354076843337e-05 1.7225742398464714e-09 0.8313627158105572 463
1 169078572 169521853 -1.0781756579141182e-05 NA -5.078863040355851e-06 6.751208028747601e-06 5.459806849741012e-10 0.6444939000053411 180
1 169522554 170372503 -3.9507532729457295e-05 NA 0.0019084883478872323 -1.715816615483039e-05 1.5252511390470503e-09 0.31172889033114815 427
1 170375663 170914261 7.496526634989067e-05 0.539094188850886 0.002615895197660187 7.392145991034923e-06 6.316955174120117e-09 0.345575949235433 172
1 170915133 172647523 8.010384459119967e-06 0.10494180088249729 0.0002676537012696419 2.1768897888792887e-05 3.4862058258870424e-09 0.8920838879120859 811
1 172648956 175384090 1.0532888378645279e-05 NA 4.666866926572269e-05 -1.7529073353893995e-05 2.883525099156295e-09 0.8444937159384551 860
1 175385076 176416712 -1.0855934117259025e-05 -0.38659251754109364 7.408592507316472e-05 1.0643679822121519e-05 1.0874051441394785e-09 0.7419978308187042 340
1 176418578 177431255 -3.929924912644853e-05 -2.325212290965824 1.1254033447236872e-05 2.5382540260063102e-05 1.3060362323571625e-09 0.2768409238816426 413
1 177432237 178940717 -9.651783105031213e-06 -0.3360976433063678 3.3170317116333785e-05 2.48619134233945e-05 1.9485484758366607e-09 0.8269217339103958 592
1 178943012 179676274 -8.165589688028336e-06 NA 3.1517221952007053e-06 -1.3318458158599502e-08 9.819950358676796e-10 0.794420196540692 328
1 179678188 180567596 5.686469794063643e-06 NA -2.8168374108894737e-05 -1.7651318656453037e-06 1.2272145796131974e-09 0.8710507903844289 367
1 180568720 181311800 -1.727748637549543e-05 -2.203098222815096 4.783095667720343e-06 1.2858322990243081e-05 1.0717693558708996e-09 0.5976714733742149 287
1 181313404 182293001 3.1337827215191855e-05 5.494774536901646 7.761037995062997e-05 4.191005200491249e-07 1.298698302028236e-09 0.38452427640190645 391
1 182294372 183796074 -5.115722682740382e-05 -0.5129039052005052 0.00028215728660309575 3.525743435393435e-05 2.010411112861777e-09 0.25389297952665235 551
1 183796618 185511423 1.8680288362183297e-06 NA 2.9371748627237103e-05 -1.2090972722913064e-05 2.1720895130131826e-09 0.968028095586865 688
1 185512838 187847742 -4.8098916409608415e-05 -1.0350245929307138 0.00012410777058258432 1.7400842364444673e-05 2.4740764760724454e-09 0.33354151977961 767
1 187848898 189756187 -9.676374424021978e-06 -1.5709317473555398 7.070145899078696e-06 5.3663911006352284e-06 1.6973307515116076e-09 0.8143088468138115 566
1 189758772 190107648 -1.5396971741918943e-05 -3.223894387414517 5.980525222947507e-06 3.8139033810276043e-06 4.3809873203009054e-10 0.4619663324047749 148
1 190107883 191432168 2.2051177707769787e-05 NA 2.9413792814587432e-05 -4.05005517356595e-06 1.3400636526665035e-09 0.5469225756681069 453
1 191433917 192444256 -1.7571472323939663e-05 NA 2.5782445828868558e-05 -4.6695105212187686e-07 9.873609455561507e-10 0.5760225817208906 323
1 192452631 193504005 3.393679867167117e-06 0.11387823522332231 9.06294774079469e-05 9.79920429075375e-06 1.0116346646680058e-09 0.9150280348830673 317
1 193505535 194000243 -1.8621555900075057e-05 -1.3806066148985825 8.9910642829836e-06 2.0233961888080106e-05 5.747212881367501e-10 0.43729988422573307 192
1 194000953 194733444 -7.670169926562238e-06 NA 2.7457351088749817e-05 -7.405446294322598e-06 6.084526248056131e-10 0.7558380667331019 199
1 194734415 195155161 -3.234445305509559e-06 NA -1.4878769886093386e-05 -3.2063996998639154e-06 5.018785322771731e-10 0.8852021245972489 171
1 195155293 195995510 -2.0679283998929984e-06 NA -2.2144668591303337e-05 5.033928462885241e-06 9.604808531121498e-10 0.9468003184981781 296
1 195995948 197309603 -3.264340389429899e-05 -1.7449598934907284 3.564934825470014e-05 9.816764750282122e-06 9.543420133338916e-10 0.29065773419944974 308
1 197310096 198540028 -1.1977963065123508e-05 NA -2.1636158916745902e-06 -4.317091565530444e-06 1.2733074072264533e-09 0.7371175111361714 401
1 198540418 199578700 3.8806528615454185e-05 0.440462882775299 0.00021621547676838553 3.590080436378109e-05 1.155886848816987e-09 0.253693375479931 342
1 199580285 201070422 1.6190903648748503e-05 0.26880014834496624 0.0003602532071087126 1.0071063001309365e-05 2.464912900646996e-09 0.7443376187540046 625
1 201070740 201365889 3.538889307610516e-06 NA 0.00015130803025809763 -1.4538198068648463e-05 8.651851897897613e-10 0.9042352318015917 241
1 201366509 202820077 3.832327747166695e-05 NA 0.0001927897584040181 -4.0089849117016695e-06 2.0105445413313794e-09 0.3927258704919243 552
1 202820815 203979519 -4.757860424978481e-05 -0.44869111731073996 0.0003655542839882976 3.0759308893893734e-05 2.4959779358856163e-09 0.3409253553042342 455
1 203980019 205458538 -3.2394116460691726e-05 -0.9755289346705532 0.0005996431404596459 1.838904170650262e-06 3.0086588764004183e-09 0.5548010223192229 740
1 205459511 206705609 -2.0018373565995304e-06 -0.15413865182958167 5.7252471753845196e-05 2.94605076039722e-06 1.1821376739233852e-09 0.9535709810992952 297
1 206706419 208158787 3.574641061671346e-06 NA 9.669514470721058e-05 -1.1812732541525798e-06 1.749038425718671e-09 0.9318847625958563 524
1 210741816 211763053 -3.609752186315222e-05 -1.3188859683423437 2.684520621748807e-05 2.7904454446630347e-05 1.4820589524057368e-09 0.34841998882602365 414
1 208160220 210738604 8.228734617757732e-05 NA 0.000541689069557361 -2.568683084762052e-05 4.301594047910126e-09 0.2096102988946833 1197
1 211763754 213578006 9.986135770028457e-06 0.22536923258578656 3.6620876183990337e-05 5.3613844459663644e-05 2.131198914593812e-09 0.8287426689222694 600
1 213578592 215128675 -5.526300330338482e-06 -0.04046895328655201 0.00034949222373129686 5.3356521181714074e-05 3.3460718949408538e-09 0.9238891329126508 694
1 215129087 216672805 6.435069956292957e-06 NA 5.557928087362089e-05 -5.422801556367919e-06 1.9280135911331033e-09 0.8834839175521723 589
1 216673326 217575665 2.63614969492811e-06 0.08072475743574384 3.384690459527272e-05 3.150704561980335e-05 2.1937407425575766e-09 0.9551163428695864 623
1 217577346 218860068 -7.077877590795559e-06 NA 0.00015023494353137 -1.994791619450256e-05 1.7748955380534725e-09 0.8665810371449261 489
1 218860456 220068681 -2.6260011294995764e-05 NA 0.0011317811737117664 -1.3746675345370445e-05 2.6139185192514917e-09 0.6075119383777093 498
1 220069681 221856899 -9.385284647175793e-07 NA 6.0773777336164915e-05 -1.582587980194248e-05 2.0045583542039493e-09 0.9832757614488152 610
1 221857359 223630391 -2.2912501588353018e-06 -0.07438291788891972 5.9896640013517997e-05 1.5841493875289863e-05 2.064496576631874e-09 0.9597819087325568 613
1 223630619 224434769 -7.773413860694321e-06 -0.21753681469046676 0.00012591857252218573 1.0140707570351898e-05 8.832108239894318e-10 0.7936568454028543 260
1 224435934 226143348 -1.7852965698136199e-06 NA -3.473679933919861e-05 4.001479291815458e-05 1.796030751475113e-09 0.9663980012514725 536
1 226146348 226808294 2.801646043988064e-05 7.991110805161298 1.5377695391216458e-06 7.993205403076952e-06 8.082695724650976e-10 0.32440245890612207 230
1 226808697 228100891 -6.194461657223278e-06 NA 8.441980649495419e-07 -5.222278786470548e-06 1.763406079950471e-09 0.8827278950825576 541
1 228101119 229075210 8.104913829145749e-06 NA 0.00013389224824453925 -2.2046995634728536e-06 9.521314373874488e-10 0.7928098482517159 305
1 229076157 230477970 -7.835039174333425e-06 -0.9845132753427407 1.2766402613992134e-05 4.9610163071405376e-06 1.9752688233823284e-09 0.8600659935088446 571
1 230479324 231318678 1.4492556295435429e-06 0.06611250690372368 3.603207356784192e-05 1.3336242557357487e-05 1.7853000338589123e-09 0.9726382227979138 475
1 231321215 232382234 4.291906881923414e-05 NA 3.4788809617667294e-05 -5.58068297182654e-06 1.5309768390759969e-09 0.27268627475724827 448
1 232384356 232949914 6.616263171412731e-07 0.14870995549128643 5.198076141885459e-06 3.808051552053323e-06 1.2047606751774409e-09 0.98479185859371 320
1 232950888 233750725 7.265815120765299e-06 0.236891430145009 0.00014410269308075672 6.528266710460594e-06 1.416137106290781e-09 0.8468982648328786 390
1 233753991 234206593 -8.984565469261717e-06 NA -2.025038812618705e-05 1.6746436368734372e-05 7.84647761654988e-10 0.7484037473425318 208
1 234209087 235772624 1.2844583621293092e-06 NA 0.00034049686906224207 -3.245857401084898e-05 2.5566025929233314e-09 0.9797333591459568 651
1 235773790 236536723 1.2410035878889225e-05 0.9330955791154635 3.909080393243697e-05 4.525006511216426e-06 9.71644320647008e-10 0.6905380948739135 290
1 236537770 237493854 1.5644597910599542e-05 NA -1.1936409194922072e-05 2.8839172117617318e-05 2.152263549557055e-09 0.735949097158511 502
1 237495080 239297872 1.847408604432345e-05 NA -5.200455368214271e-05 -1.1445968309973998e-05 3.1045051601788824e-09 0.74021885369682 838
1 239299272 240562764 -4.9551725579453346e-05 -0.46709076142304634 0.00022331986654124748 5.039502339537565e-05 2.2732328793578717e-09 0.2986698064651909 614
1 240563367 241178287 -1.8793902099640123e-05 NA -5.6880219504231175e-05 -5.817173538508805e-06 1.2983515511053828e-09 0.601962892134051 292
1 241178944 241766551 -1.1338411527570392e-05 -0.4109573530353918 3.471412887578483e-05 2.1928284087017708e-05 1.3037344280356622e-09 0.7535056623995382 330
1 241768617 242697031 -1.1627702600343718e-05 NA -1.8151644236080962e-05 1.0050646017401278e-05 1.731612223283937e-09 0.7799170414181958 430
1 242700803 244105053 -6.581189363262574e-05 -1.1124816718482438 5.296355530403706e-05 6.607633013527339e-05 1.3739179829425476e-09 0.07581313555040271 425
1 244106113 244927751 2.6928739754741022e-05 1.003379846317066 6.700066156551366e-05 1.0750340504433345e-05 1.3480933399925666e-09 0.46329890777753624 338
1 244929262 246606531 -2.0433115021021325e-05 NA -1.631372803909572e-05 6.168428901962217e-05 2.819710030462674e-09 0.7003873771056448 751
1 246606926 246989171 4.624338036328429e-06 NA 4.8351644975383294e-05 -3.873113196795375e-06 5.577186260449749e-10 0.8447563659483133 158
1 246991094 247838628 3.3410503255637396e-06 NA 6.645935406839579e-05 -9.903600506830104e-06 1.3191591770567585e-09 0.9267070286478778 349
1 247838870 248585259 4.762248507269855e-06 0.22700865920622562 2.0932880905532644e-05 2.1023753646018424e-05 8.467189196082489e-10 0.8699988451943316 257
2 11320 1158981 2.2567860508552075e-05 NA 0.0002554598709203131 -4.521984963145805e-06 1.4924347048985644e-09 0.5591028040825243 496
2 1159982 1681720 5.97545546948634e-06 NA 9.054815384415511e-05 -1.6046504272027044e-05 6.9172488092296e-10 0.8202698594242354 205
2 1683187 3003071 -6.019543508685202e-05 -0.8981099534881657 0.00014952659801864774 3.0043439015064164e-05 2.2959747059331665e-09 0.2090212198598007 629
2 3003472 4148069 7.418099760535768e-06 NA -2.7803177543466048e-05 4.504918672366057e-05 1.790294482167157e-09 0.8608285238104805 532
2 4148784 5017172 -3.4969158934827644e-07 NA 5.921045682868805e-05 -8.234383224340227e-06 1.1996347774624877e-09 0.9919444843360945 366
2 5118816 6361343 1.8174567495623895e-06 0.01288312363193107 0.0002866203174617204 6.94350651976583e-05 3.476736740986875e-09 0.9754105124262666 579
