chr start end rho corr h2_1 h2_2 var p m
1 176418578 177431255 1.8871774374696198e-05 1.1468718214199307 9.640692709587195e-06 2.8085843169242413e-05 1.0536423875173466e-09 0.5609789334812103 428
1 177432237 178940717 4.226567234803197e-05 1.6577759086624027 3.14779063920138e-05 2.0649905870355783e-05 1.6009921572051753e-09 0.29082462198727865 606
1 178943012 179676274 1.2592996508556376e-05 1.7396035260633589 2.9348047616789474e-06 1.7855762153259152e-05 8.461109112560179e-10 0.6650672514391647 332
1 179678188 180567596 6.32237739663329e-06 NA -2.7740188733067395e-05 2.622538199826726e-05 1.0109843179778823e-09 0.842386310584052 378
1 180568720 181311800 -1.8687892872310093e-05 -2.6967661937526826 3.970459403316117e-06 1.2094650450718184e-05 7.958777307997002e-10 0.507698451275005 296
1 181313404 182293001 1.9723553466641272e-05 0.5004580230394093 8.117930511648643e-05 1.913329122823409e-05 1.02378570377338e-09 0.5376136946950881 403
1 182294372 183796074 7.955264802263532e-05 0.7093220896461393 0.00028329879531050633 4.439944928110095e-05 1.4862483459524634e-09 0.03906312979487621 559
1 183796618 185511423 -4.065574554631258e-05 -1.9621004852392026 2.694020120947667e-05 1.59367783973253e-05 1.822799251323405e-09 0.3409685106656922 701
1 185512838 187847742 2.6506594368666423e-05 NA 0.0001311659925675092 -2.8267354202373515e-06 2.074553573575735e-09 0.5605950056215835 792
1 187848898 189756187 -2.870236591383386e-05 -2.4120898459139095 5.693435657089499e-06 2.4869898665783863e-05 1.5709492642868332e-09 0.4689653784196154 588
1 189758772 190107648 -1.4535898634530279e-06 NA 5.176386578858234e-06 -2.8149688819687552e-06 3.7900400504268447e-10 0.9404808568821107 153
1 190107883 191432168 -1.02232262223295e-05 -0.425913293680148 2.9626408651755952e-05 1.944708632720363e-05 1.1481982057111824e-09 0.762878528510722 465
1 191433917 192444256 1.3393701267474885e-06 0.18276294919015337 2.6484058215718917e-05 2.027871200859276e-06 8.210115953049611e-10 0.9627172540440309 326
1 192452631 193504005 6.118404251943689e-06 NA 9.037922206810732e-05 -7.289514536074092e-07 9.090494386198507e-10 0.8391904170581486 328
1 193505535 194000243 -2.5604029202346424e-05 -1.647836559922874 8.916844674601718e-06 2.707554191795362e-05 4.644450455573277e-10 0.2348067840603819 192
1 194000953 194733444 7.4032087236101755e-06 NA 2.764506846672118e-05 -3.140347909238652e-06 7.563942645717277e-10 0.7877896956390349 209
1 194734415 195155161 -1.789628124506384e-07 NA -1.505952447325445e-05 8.009359987710147e-06 4.258923387129546e-10 0.9930809335650138 173
1 195155293 195995510 -3.624157068462882e-06 NA -2.160180257424352e-05 2.5346722554713454e-05 7.429660691090908e-10 0.8942246481422593 299
1 195995948 197309603 -1.805351894806779e-05 -1.4579223749461157 3.3053791548098805e-05 4.639099056937007e-06 8.087596783191806e-10 0.5255443685327804 319
1 197310096 198540028 1.7736089668676033e-05 NA -2.5073939681555153e-06 3.135534004346517e-05 1.0931613752517257e-09 0.591659116191785 408
1 198540418 199578700 -4.924095505532548e-05 -0.7460479741257338 0.00021842117557132297 1.994457032084413e-05 1.009188519837918e-09 0.1211341330181439 351
1 199580285 201070422 -1.856110110774232e-05 NA 0.0003587837624338534 -1.4811646250265108e-05 1.672754573698518e-09 0.64995538466844 643
1 201070740 201365889 -3.181487631157381e-05 NA 0.00015254439858326593 -1.8586488716403544e-06 6.627383132137519e-10 0.21652126756950685 250
1 201366509 202820077 -1.923117938597202e-05 -0.2212538433001708 0.00019535306575630993 3.867318671814105e-05 1.9184001579276377e-09 0.6606089452145683 570
1 202820815 203979519 -2.741506261824778e-05 -0.6399256070242529 0.00036645732171459365 5.008366511924818e-06 1.285780693007952e-09 0.4445396578109122 471
1 203980019 205458538 8.146793028445293e-06 0.06642190359137815 0.0006022648819934865 2.4978317984925186e-05 2.4554911598483277e-09 0.8694115904325919 759
1 205459511 206705609 -4.512566567621943e-05 -0.8880490065560682 5.529273222272314e-05 4.66987576387051e-05 8.749622643785155e-10 0.12711977180959172 312
1 206706419 208158787 -9.807875240217192e-06 -0.4811244280432137 9.250811126388813e-05 4.492160202232657e-06 1.4101639182638071e-09 0.7939536004210415 536
1 210741816 211763053 4.561198511217256e-07 0.018747373734740693 2.5775048681442866e-05 2.2965588511781985e-05 1.1247785970893496e-09 0.9891489409861584 422
1 208160220 210738604 -7.152226432122038e-06 -0.026746331424162044 0.00056492595090349 0.00012657925688419418 4.0543702016685275e-09 0.9105650787754148 1247
1 211763754 213578006 4.2278071923157314e-05 1.1239012655931357 3.450010576004688e-05 4.101602787139803e-05 1.7076702960161847e-09 0.3062660504093312 618
1 213578592 215128675 -2.625517670106892e-05 -0.1450342903597752 0.00036675510026550447 8.935365876823116e-05 2.769272462572909e-09 0.6178347820524965 712
1 215129087 216672805 -2.4339803199898954e-05 -0.6224006741794933 5.411331185878538e-05 2.8261154639758016e-05 1.5926560879444457e-09 0.5419304471756778 603
1 216673326 217575665 1.7629564752905807e-05 0.497136706122634 3.2746930304621195e-05 3.840262613237334e-05 1.7186528960532648e-09 0.6706521681396529 646
1 217577346 218860068 -5.270916324252772e-06 NA 0.00015328419672754203 -2.997122048391805e-06 1.3729888383650031e-09 0.8868824501653798 508
1 218860456 220068681 3.2839603356232913e-06 NA 0.0011398738440186978 -4.86915418831641e-06 1.775338809213869e-09 0.9378762264480679 514
1 220069681 221856899 4.255422263018959e-06 NA 6.138028194692846e-05 -1.2809934818187726e-06 1.6500820778241834e-09 0.9165673230062736 625
1 221857359 223630391 -1.3735048725069997e-05 NA 6.205131828017386e-05 -6.284768712438235e-06 1.6513296731555982e-09 0.7353651750031968 632
1 223630619 224434769 -2.2186383981169e-05 -0.7634171621441322 0.0001246131528294385 6.777746603258259e-06 6.827189544377772e-10 0.39581835764562145 267
1 224435934 226143348 2.999382302214095e-06 NA -3.192250526207371e-05 1.1675276643687155e-05 1.4790120058546626e-09 0.9378349998701403 556
1 226146348 226808294 -5.314639991206167e-07 -1.7829410365031204 5.172228732723061e-07 1.7178926357701672e-07 6.097839973515214e-10 0.9828291270653542 235
1 226808697 228100891 -3.514638379203646e-05 -3.0351672156806253 2.4715630122888436e-06 5.425307542912121e-05 1.4580987272413465e-09 0.35735206490203597 551
1 228101119 229075210 -4.7787272354803723e-05 -1.2025257066805768 0.0001351518120739214 1.1684600627538789e-05 8.171041375163173e-10 0.09457195529699455 313
1 229076157 230477970 -2.3064026430234088e-05 -0.8075206890459345 1.1801013015567324e-05 6.912635364502767e-05 1.5822691032705089e-09 0.5620344227449185 593
1 230479324 231318678 5.467722213382124e-06 0.2667606457864088 3.9165463615812206e-05 1.0726698956809377e-05 1.3518240665340617e-09 0.8817807998078928 487
1 231321215 232382234 -2.970260695182847e-05 -1.3922380448011757 3.3986049255989996e-05 1.3392493974212673e-05 1.2638585231566646e-09 0.40343745599021297 464
1 232384356 232949914 4.6661280102496094e-06 0.20584101826172246 1.0304513817001162e-05 4.9867999788518774e-05 9.621140464677092e-10 0.8804229375972311 331
1 232950888 233750725 -3.652920926016911e-05 -0.5393874268614538 0.00014334069594959653 3.1997009931822975e-05 1.1382856659325324e-09 0.27893440799376457 405
1 233753991 234206593 -1.1605472293387613e-05 NA -2.0529479409149727e-05 4.288719363230974e-06 5.840798727413855e-10 0.6310816153810204 216
1 234209087 235772624 -1.6367966255516237e-05 -0.28945632620768225 0.00034298299533213 9.32289433091198e-06 1.945917114179502e-09 0.7106002170423211 665
1 235773790 236536723 1.873631168479656e-05 0.8140958534388745 4.2681195104375574e-05 1.2410250505553734e-05 7.98981534868451e-10 0.5074261671530311 299
1 236537770 237493854 -1.56076245761725e-05 NA -8.867758176523618e-06 5.651145443437278e-05 1.544474981996279e-09 0.691262377137925 531
1 237495080 239297872 -3.611787133588309e-05 NA -5.275435502352465e-05 3.0926438190825044e-05 2.3523017725867642e-09 0.45645903527875664 863
1 239299272 240562764 4.491781881547372e-06 NA 0.00022271009947668482 -1.4685059888460748e-05 1.7531469902480881e-09 0.9145686674259093 639
1 240563367 241178287 9.227491864094654e-06 NA -5.388518315916683e-05 -2.6770878681037312e-06 9.901417019370754e-10 0.7693326302051307 316
1 241178944 241766551 -4.471565383521134e-06 -0.16479396579621372 3.6917463973182864e-05 1.9943652602927012e-05 9.512252504051274e-10 0.8847240782960859 340
1 241768617 242697031 4.404030680893305e-06 NA -1.6797122003118202e-05 3.6686138531874246e-05 1.3278418380745745e-09 0.903803121766451 461
1 242700803 244105053 3.802241377121212e-05 0.7366736269258 5.0632601807244764e-05 5.2613704112972225e-05 1.2182580389223034e-09 0.2759966933626533 442
1 244106113 244927751 -2.060925681980756e-05 NA 6.81390023357408e-05 -4.951579376725879e-06 1.0034015745461572e-09 0.5152942031637383 354
1 244929262 246606531 7.038593723008031e-06 NA -1.87257185428464e-05 2.6755630925507196e-05 2.199723397793944e-09 0.8807072134027779 783
1 246606926 246989171 -8.808579175953955e-07 -0.05775044868211059 4.831811489396775e-05 4.814941522944182e-06 4.1755982350986044e-10 0.9656163413489101 159
1 246991094 247838628 -1.6756209575542467e-05 NA 6.757808656784203e-05 -3.3939334334273165e-06 9.985427008504256e-10 0.5959286327532742 355
1 247838870 248585259 2.054720758655331e-05 2.0570214648438068 2.0412027666161453e-05 4.888119581245161e-06 7.066335779811146e-10 0.4395474723908237 268
2 11320 1158981 5.552965509191151e-06 0.02811378939785174 0.00024856907110546605 0.00015695100039475477 2.4331702386981464e-09 0.9103681694488273 522
2 1159982 1681720 -4.410713214239534e-06 -0.18300649877279057 8.769221267586787e-05 6.6240497937849074e-06 5.475929326702852e-10 0.8504954151925171 213
2 1683187 3003071 7.774883627939388e-05 0.674858054907331 0.00015291088549516414 8.680095826275588e-05 1.8130504714107798e-09 0.06785774982307079 656
2 3003472 4148069 -3.1900720684707315e-05 NA -2.7752483687714977e-05 3.4731934721981006e-05 1.4220736165544309e-09 0.39758633178797287 545
