chr start end rho corr h2_1 h2_2 var p m
1 42168539 43365094 -8.565389701645225e-06 NA 0.0001943841218633837 -1.350277663860154e-05 1.4054356413956657e-09 0.8192757790265968 388
1 43365565 44482312 4.2225315399193704e-05 0.5581556028149515 0.00021694273412332482 2.6380930996281886e-05 1.6961917120739805e-09 0.30523894304487353 445
1 44483704 46895641 8.006902753346885e-06 0.04341557137901721 0.0001790165748211659 0.00018999615947817614 6.398582672131996e-09 0.9202670243264766 744
1 46897698 47999344 4.518031831866742e-05 0.39696956291954316 0.0004501889491491183 2.8773276855122832e-05 4.644516009941661e-09 0.5073642596322498 381
1 48000156 50640662 0.00019034944575869702 0.6982326546382581 0.00045882247770282733 0.00016197882181302774 6.047077446167875e-09 0.014372484755909645 774
1 50641944 53116453 -0.0001612157960603459 -0.6462298894765192 0.0020109317857802114 3.0948796332853435e-05 4.2648519188723536e-09 0.013563221397431264 441
1 53117066 54197141 -3.6929501291933783e-05 -0.9313449396985829 0.00045510794090595537 3.454708065151183e-06 2.3977576987113133e-09 0.4507455402390683 389
1 54197688 55012825 -3.710818352830459e-05 -0.4905689904412098 0.00014188890260706435 4.03265228978867e-05 1.9369861907790843e-09 0.39914283265834394 281
1 55012881 55479198 -1.4602432348770046e-05 NA 5.246991911553758e-05 -1.4616149086071206e-06 9.290200137783216e-10 0.6318780862792348 233
1 55479967 56413577 1.8086400346370214e-05 NA -2.5506011642622456e-05 -5.840310093121368e-06 1.8044323565520204e-09 0.6702706057796788 468
1 56414730 57585670 5.845404711569972e-06 NA -2.1161208295272303e-05 -1.0157969950670442e-06 2.239501160570643e-09 0.901694964826469 577
1 57585980 58535140 -9.742801490620255e-06 NA -5.672897761693265e-05 5.842594216500687e-05 2.011378666450811e-09 0.8280224282739408 530
1 58536417 59306823 -1.7949732135144303e-05 -0.29298178350977666 0.00010475310621462256 3.583173167488459e-05 1.5405788942043947e-09 0.6474442308074657 403
1 59307290 59736866 -4.150377781106644e-05 -0.2895968789156542 0.0002384473269306947 8.613805211742052e-05 1.6414724309793748e-09 0.3056449752843514 181
1 59739179 61257170 -4.771900189432721e-06 -0.07579349511293179 5.594739143713389e-05 7.084985918685584e-05 2.0525597629809877e-09 0.9161156211947717 523
1 61258378 62107806 4.5707829918267465e-05 1.5590468066135716 1.2527833395390373e-05 6.860992239888585e-05 1.5229475046663504e-09 0.2414998937342412 364
1 62108681 63376404 -3.4495196048001876e-05 -0.1621973413353951 0.00014137683363133708 0.0003199274629430863 5.424652256896303e-09 0.6395326667071197 496
1 63379031 65008206 2.30617683156575e-05 0.5082607238002045 0.0001351340792289389 1.523516708765244e-05 3.0161337096991616e-09 0.6745433670979621 768
1 65010679 66773349 8.472091110017525e-05 0.8781333443879913 5.4159773332615e-05 0.00017186342411007742 2.5508626296093974e-09 0.09345640738643304 677
1 66774350 67760291 -5.767533797355302e-06 -0.672057574275943 1.2337426674262662e-05 5.969565909928657e-06 1.951458101609075e-09 0.8961232941583086 533
1 67761365 69441414 4.2137277973414774e-05 1.3650785356244612 6.545025463291734e-05 1.4558154969027111e-05 2.7325426353520386e-09 0.4201915240709002 696
1 69441920 70486660 -4.250775465610057e-06 -0.17221113102051586 1.2213953558055142e-05 4.988358162904291e-05 1.247084968187251e-09 0.9041896418130679 321
1 70490925 71818029 -2.609082799966435e-06 NA -1.7866429349906114e-05 2.0409015204116612e-05 1.894633044352408e-09 0.9522024797684969 494
1 71822765 74326378 1.4317433897942077e-05 NA -8.943981700442346e-06 2.688818529088471e-05 2.3853197734681443e-09 0.7694064765532063 632
1 74326484 75992462 -1.899623626524133e-05 -0.4447998003830324 3.007077472379749e-05 6.065426445518936e-05 1.9503525311579034e-09 0.6670929597066257 546
1 75992778 76476360 7.758067956388583e-06 2.8196384307837103 6.054855257689356e-06 1.2503066778339182e-06 6.529685845971265e-10 0.7614296321451679 183
1 76477207 77139859 2.5459938159721578e-05 1.486025542608337 1.6309761746554004e-05 1.799759701355268e-05 1.3927068477761074e-09 0.49509682894742035 359
1 77141039 79111862 2.0730888483944918e-05 0.2563432667092681 5.6589242223502516e-05 0.00011557346223841113 2.629371041672778e-09 0.6860001774470923 664
1 79113455 80341320 4.1290230366841315e-06 0.18072960083263953 4.089635330075281e-05 1.2762961201647451e-05 1.7615196300724488e-09 0.921631140966674 471
1 80341732 81056946 1.9062629353778978e-06 NA -1.2324568557155155e-05 1.2804515638162691e-05 8.877093222632402e-10 0.9489857791135647 237
1 81058295 82883310 4.267899429523339e-05 0.42653370001693847 9.670110608940451e-05 0.00010353572100641532 3.2331865919418545e-09 0.45290358390094243 818
1 82884721 83990906 -3.1177912997724436e-05 -1.2362445961934379 3.154312384257605e-05 2.0164180114673155e-05 1.598843495261386e-09 0.4355500072437367 423
1 83991748 84728665 -3.116430984802503e-06 NA -1.5248560047756037e-05 3.4677679488450295e-05 1.2002563173378523e-09 0.928323763747471 324
1 84729134 85940249 -1.3110088667561723e-05 -0.1475358720812985 0.00010069763019429935 7.841456753783393e-05 2.559319012916623e-09 0.7955230967224716 563
1 85940875 86549498 2.6002598908946467e-06 NA 0.0001650194550339112 -9.060797110618056e-06 1.3688998568826502e-09 0.9439709083550321 263
1 86549569 87652502 3.0161490712559584e-05 1.0820879703260964 0.00019757308366304648 3.93235473858221e-06 1.9002536889383422e-09 0.48899644885369753 401
1 87654606 89447978 -2.8986537264749952e-05 -0.19856557551200504 0.0004367007811091199 4.879786135048717e-05 2.5449290979207144e-09 0.5655682314171924 589
1 89451664 91866856 -1.4616112560373672e-05 -0.24058676442130886 4.046628886947627e-05 9.120673671880195e-05 3.370110676629093e-09 0.8012162401933764 866
1 91867046 93351477 3.2484701919034685e-05 NA 0.00012041493114722167 -2.7014611150594857e-08 2.1132772787310924e-09 0.47978777024397556 542
1 93352491 94451007 -1.663741750362499e-05 -0.3668256140507818 0.00020573235545327215 9.998847053428907e-06 1.6461154503662161e-09 0.6817561425602567 315
1 94452062 95199048 2.0728397838384522e-05 0.4074339201279836 0.0001624052483505904 1.5937384333312568e-05 1.4833477822562702e-09 0.5904385106721433 378
1 95199771 96149941 2.0884026541938705e-06 0.03699360619213803 4.05728744365782e-05 7.854876442090972e-05 1.6233306508371235e-09 0.9586613425951209 429
1 96150318 97457893 2.783499631607586e-05 NA -3.6585671917653064e-05 0.00021339662911874026 1.7133001384303225e-09 0.5012830260636599 462
1 97458722 98562260 -5.2060809529929e-05 -1.7169419509634285 1.3832299185428123e-05 6.64685547421385e-05 1.8478799244007296e-09 0.22586345137607955 506
1 98564736 100064599 -4.165192717277216e-05 NA -1.4582081484670838e-06 0.00010107054682502708 2.0940945475066927e-09 0.36271690470802753 548
1 100065413 101682573 2.053351411847059e-05 0.8079878214028482 3.048955086050903e-05 2.1181948404956172e-05 2.3174906707378893e-09 0.6697183289491747 598
1 101683165 102039858 -1.8974009093925694e-05 -1.179023836135829 3.059898202331267e-05 8.463813006920517e-06 8.316681007431519e-10 0.5105788360137435 213
1 102040268 102893372 1.1942441531436225e-05 0.22116510833753247 7.46156141460364e-05 3.907718802847022e-05 1.1942105491321733e-09 0.7296559432801615 326
1 102894567 104369301 -1.2550900451216842e-05 -1.7103500344617 5.485666140751717e-06 9.816358158628397e-06 1.0902868141600863e-09 0.7038668750304802 283
1 104373157 105192916 2.5411015306518663e-06 NA -2.822922679258078e-05 -1.0121399766746594e-05 1.0248170407688148e-09 0.9367321563869508 265
1 105193022 106641877 1.2966456351665526e-07 NA -3.072557117159042e-05 1.1849580989869335e-06 1.4167479909888883e-09 0.9972513831647921 384
1 106642705 107432265 1.183354800728315e-05 0.8109719366805221 3.6747129126555234e-06 5.794218744469935e-05 1.0391216261415133e-09 0.7135460660651022 280
1 107432576 109075191 -7.04860043114466e-05 -0.37044171831089895 0.0005159472877181219 7.017148549464388e-05 2.5924882946311097e-09 0.1662526914063599 657
1 109075561 110301260 1.148581569609881e-05 0.48138560344018433 4.975227635239742e-05 1.1442595203741713e-05 1.8097227643782537e-09 0.7871640538736997 450
1 110302505 111738116 1.0129009620296983e-05 0.424528462048031 2.749357287605914e-05 2.07056639444813e-05 2.5196820628259883e-09 0.8400829079714671 644
1 111739749 112560278 3.6010467442912905e-05 NA -6.108278029905862e-06 4.423801342331994e-05 2.127936336794461e-09 0.435015694029396 542
1 112561693 114451307 -7.024595174115753e-05 -0.7388502095271127 0.0001554000277888976 5.8167273612854854e-05 2.607410634277634e-09 0.16892154939513637 657
1 114451386 115878242 -1.5386516798312245e-05 -0.23730424907051592 0.00012922670583298147 3.253249170832766e-05 2.48094470859327e-09 0.7573900951588715 611
1 115879821 116884431 4.681884985826575e-05 1.471337874874559 3.843979020029356e-05 2.6341205317441313e-05 1.4978071266478399e-09 0.22637787014763233 385
1 116884519 118837474 -0.0001548901349273519 -0.9216347722667514 0.0017640423158494264 1.6011086865252136e-05 3.144211880410765e-09 0.00573990546384024 631
1 118837888 119792751 4.409040498557821e-05 0.3337322133292836 0.003203570355919031 5.4482578370144735e-06 1.972637459331928e-08 0.7535809959352078 361
1 119793605 120347239 -9.183273404455883e-07 NA 0.00028877808167458843 -9.316555116499118e-06 1.1599447725671412e-09 0.9784887178089552 217
1 144998563 147347713 2.6581542229008176e-05 0.6876110863063686 3.961247678263251e-05 3.772616077042002e-05 1.8299361205980624e-09 0.5343449795895591 472
1 147348339 151830844 -4.2535421363634885e-06 -0.022154939930448838 0.00020653096352288758 0.0001784740808011871 4.59775670719745e-09 0.9499812251037191 576
1 151832901 152535021 4.8171819709066856e-05 2.2828998844705133 0.0004811132898214041 9.254756970315394e-07 5.1403887370872944e-09 0.5016567871305753 213
1 152535586 153163377 5.700568863137572e-07 NA -2.9350724028912816e-06 -8.015301686295673e-06 1.0255151781947925e-09 0.9857975170846999 272
1 153165450 154544651 -0.00011642907182841489 -0.8406166057313549 0.0008952837482050254 2.1427240283886524e-05 1.8546732431819183e-09 0.006861170259969819 487
1 154547292 156334116 -4.978778193624695e-05 -0.7104040539865774 7.89794666492785e-05 6.218999166595337e-05 2.1164880099517642e-09 0.2791555399095077 526
1 156335111 157154186 2.291996420168754e-05 0.5293342649803701 8.100351094707394e-05 2.3145363802894144e-05 1.5013749920072616e-09 0.5541721380251683 299
1 157154324 158867538 1.703271829145313e-05 NA -4.371987904543751e-05 6.8716588935226605e-06 3.1684133814943758e-09 0.7621978368151979 803
1 158870085 160648549 2.0063897228607756e-05 0.171090419444021 0.00021166227777843306 6.497342216529361e-05 2.9211509677974227e-09 0.7104692680972067 716
1 160649926 161973976 5.644436475422756e-07 NA 1.0744758129807514e-05 -6.24993445898756e-06 1.9531549572794673e-09 0.9898098519397082 498
1 161974584 162995355 9.607178961154516e-06 0.10470380163977143 9.968748717392056e-05 8.445516437713021e-05 2.1088343547505952e-09 0.8342872366360368 542
1 163000394 164410254 7.623671956413649e-05 0.4914860974626315 0.0005666756865729439 4.245915496057458e-05 2.4636005965795005e-09 0.1245489331948863 658
1 164412847 165190876 -7.758872894540995e-05 -0.3950802464372718 0.0005144138932691595 7.497456474547074e-05 2.5179290358170255e-09 0.12204662470218368 405
1 165191702 166363258 -1.6045835481504848e-05 NA 6.412745516154553e-05 -2.8508529163065754e-05 2.29021377320645e-09 0.7374041683562076 586
1 166364063 167158927 2.452517367135971e-06 NA -5.347800212357523e-06 8.544104605633068e-05 1.8053565869635024e-09 0.9539712103356324 474
1 167159608 168168773 1.6967904697053246e-05 0.42836887149002845 3.1214479229303596e-05 5.026486614244293e-05 1.8538675404167354e-09 0.6935189808752844 432
1 168169452 169077127 4.4486204751888716e-05 1.4555769017146911 1.504965669047954e-05 6.206600746613422e-05 2.116539507602338e-09 0.33355995909876024 473
1 169078572 169521853 3.079421005836387e-06 NA -5.408127456019761e-06 -8.92255722983766e-06 7.527017456544986e-10 0.9106310755694991 188
1 169522554 170372503 -1.9824106525321172e-05 NA 0.0019037732406647712 -5.709050155402389e-07 3.6856495752927296e-09 0.7440157090663568 436
1 170375663 170914261 4.8370196757978426e-05 0.686988800955899 0.0026263517089849735 1.8875719233048216e-06 4.755822594262849e-09 0.48305415801507623 176
1 170915133 172647523 4.551603162822962e-05 0.2561961885926247 0.0002703367983598878 0.00011675575216507182 3.545206739862802e-09 0.4446048659196802 828
1 172648956 175384090 -2.0126345836910352e-05 -0.17810106626255642 4.775374738820071e-05 0.0002674172172939478 4.006735390733917e-09 0.7505168829549415 880
1 175385076 176416712 -0.00010108481042237242 -1.0373731642688613 7.502261131520932e-05 0.0001265638295442712 1.3181862703111776e-09 0.00536630324961773 350
1 176418578 177431255 6.795411046414997e-06 0.39648499288980865 9.625940471671894e-06 3.0516504393817112e-05 1.5431020287176094e-09 0.8626600982456178 428
1 177432237 178940717 -3.92683303667863e-05 -1.2726331358507885 3.142772291441663e-05 3.02946195551235e-05 2.3676766495101792e-09 0.41965823355300846 608
1 178943012 179676274 -7.1844079389686245e-06 -1.3070537141840644 2.804003856795258e-06 1.0774980440078705e-05 1.247043486610018e-09 0.8387860718282272 333
1 179678188 180567596 -1.0202638765136727e-05 NA -2.774233396267777e-05 3.3611623081788686e-05 1.4811019678714363e-09 0.7909275825340619 378
1 180568720 181311800 1.2061982587846262e-05 0.9421045048876858 3.6537469067684964e-06 4.486428726772176e-05 1.327284100061405e-09 0.7405818673668396 299
1 181313404 182293001 1.9318929018887623e-05 0.4448677633077004 8.143828499851046e-05 2.3156643067752365e-05 1.4997886977373761e-09 0.617886652974817 406
1 182294372 183796074 -3.2493103665406e-05 -0.6375699256325296 0.0002830779986319931 9.175307533383954e-06 2.1841387671236816e-09 0.4868885267895676 560
1 183796618 185511423 -2.7403063185788234e-05 -0.5118706825492662 2.6902303075111778e-05 0.00010653400429658844 2.686548617496202e-09 0.5970199544798909 702
1 185512838 187847742 2.3869489349625422e-06 0.04697335735480379 0.00013015700858876698 1.9838804317933534e-05 3.0593003501615257e-09 0.9655779012793263 794
1 187848898 189756187 1.9262269068691425e-06 0.27325702733724516 5.625736564422693e-06 8.83268656735062e-06 2.3351654116928954e-09 0.9682039123487544 590
1 189758772 190107648 -8.506687087598513e-06 -1.5561389903119258 5.608646553911089e-06 5.328022797345335e-06 5.639801971501681e-10 0.7201918272191281 155
1 190107883 191432168 -3.132819896168729e-05 -1.1377476995552662 2.957593000107502e-05 2.563542458075491e-05 1.6935415821630042e-09 0.44649709193854936 466
1 191433917 192444256 5.426689889166305e-05 0.9626297048556134 2.6487456488765603e-05 0.00011998065659820614 1.2050434065820685e-09 0.11798938473797504 326
1 192452631 193504005 -8.62160071994669e-06 -0.46457232630162937 9.076195130184289e-05 3.7945940002830796e-06 1.3398529817482858e-09 0.8137918832582707 330
1 193505535 194000243 1.2823924997172448e-05 13.311433407836224 8.94680000226324e-06 1.0373482094622729e-07 6.85480411242042e-10 0.624271707993638 193
1 194000953 194733444 -1.1564250890554388e-05 -0.7742986445708425 2.7573644612295574e-05 8.089540221879654e-06 7.594110272742844e-10 0.6747469255352772 209
1 194734415 195155161 -2.611645024519381e-06 NA -1.4968712693156113e-05 3.857106283513587e-07 6.351543305360402e-10 0.9174650590355999 175
1 195155293 195995510 -4.921420299453925e-06 NA -2.1833154719196445e-05 -6.7859685439514076e-06 1.0867975630622695e-09 0.8813287628839124 300
1 195995948 197309603 4.984594150360064e-06 0.24720924910920766 3.285403534605729e-05 1.2374893100865129e-05 1.1909665234224822e-09 0.885154989847533 320
1 197310096 198540028 2.2035946686628772e-05 NA -2.5852494868213174e-06 2.8594048404632486e-05 1.6112778630844436e-09 0.5830278762474305 409
1 198540418 199578700 3.0486631604244673e-05 0.7812143747429977 0.0002184959700697681 6.9700357005748775e-06 1.991395378560253e-09 0.4944975302663066 351
1 199580285 201070422 -4.5757947138661726e-05 -0.39423854620263415 0.00035961214001668817 3.7461102153249516e-05 2.4591282048559764e-09 0.35614648138376626 644
1 201070740 201365889 3.8018643810528294e-05 NA 0.0001526610663300903 -2.3727647868238297e-06 9.642417242576812e-10 0.2208222687745749 250
1 201366509 202820077 -4.602096241866296e-05 -0.1565805168931479 0.00019190284717499783 0.00045014717639206504 3.659441684070155e-09 0.4467997900855253 573
1 202820815 203979519 0.00011088427006341808 0.6683695201515157 0.00036643321178095133 7.511242473036184e-05 2.4486472808991868e-09 0.025037785597511387 471
1 203980019 205458538 -3.689818450450147e-05 -0.17254517601962677 0.000604099893781052 7.569995009345096e-05 4.881356752838428e-09 0.5974142703468586 761
1 205459511 206705609 -5.948137851299909e-05 -1.2691435263256814 5.518935981935137e-05 3.9800196461431974e-05 1.2768186669801354e-09 0.09598759406633416 313
1 206706419 208158787 2.8156319554047065e-05 1.6788637873014964 9.239926483494414e-05 3.044053857509386e-06 2.0615257036056227e-09 0.5351733618125158 537
1 210741816 211763053 -6.142576762318157e-05 -1.6314267749693327 2.5665643549526253e-05 5.523493600785754e-05 1.643197527633483e-09 0.12969019290605893 423
1 208160220 210738604 -0.00011662994698817803 -0.49975978097319795 0.000564805007400759 9.64270793734629e-05 5.074576809756572e-09 0.10158205149075863 1251
1 211763754 213578006 -5.596067136452339e-05 -1.0630566788065943 3.3815748306266345e-05 8.194717550198128e-05 2.5086859214097982e-09 0.26387710368840755 621
1 213578592 215128675 -1.0145971684667287e-05 -0.07922873724808732 0.00037610304010052986 4.360286032129345e-05 2.830791535553589e-09 0.8487644200828498 713
1 215129087 216672805 1.5621123155895968e-05 0.2675649792322692 5.3611848750316386e-05 6.357775528265015e-05 2.3303277108133424e-09 0.746243571445615 605
1 216673326 217575665 -4.6880730164228645e-05 -1.06090305034523 3.335954661161636e-05 5.853521240348693e-05 2.4977837996006475e-09 0.34822875253142527 649
1 217577346 218860068 2.162715376502768e-05 0.4674380155711365 0.0001527426938817194 1.401490734728669e-05 2.2771121897690336e-09 0.6503917693087684 509
1 218860456 220068681 0.00013660021748741034 0.789408240793937 0.001143175201665178 2.6193086377166787e-05 3.3563189472061875e-09 0.01838014941224218 517
1 220069681 221856899 -1.9610604327762383e-05 -1.5002018992144401 6.134564471006229e-05 2.785472002580482e-06 2.378940658151104e-09 0.6876342118317716 627
1 221857359 223630391 -8.87289432371173e-06 -0.20234121575882114 6.207088878260352e-05 3.0979467177361245e-05 2.426472854534065e-09 0.857053265338952 633
1 223630619 224434769 -3.146435833508267e-05 -0.7858368044559615 0.00012446522183336497 1.2880271317472856e-05 9.880142578961395e-10 0.3168232470108424 266
1 224435934 226143348 -4.923136941974107e-06 NA -3.1911842933622954e-05 2.9723482373046593e-05 2.1632661728589093e-09 0.9157021244770469 557
1 226146348 226808294 1.0536404177545943e-06 0.915961950395825 5.166325258641827e-07 2.5612279502231874e-06 8.884917292180752e-10 0.9718021915933168 235
1 226808697 228100891 -6.62759678489125e-06 -1.0564941277864897 2.1534804683251727e-06 1.827414409346289e-05 2.145291785269108e-09 0.8862181631581244 555
1 228101119 229075210 3.447921891722317e-05 0.7013456977845839 0.0001340795131490649 1.8025533977919418e-05 1.2048092851995504e-09 0.3205439096670486 314
1 229076157 230477970 -4.203858425571642e-05 -1.5315389126615024 1.216581043885334e-05 6.192971009327046e-05 2.3016869992063864e-09 0.3808975194804157 596
1 230479324 231318678 2.3176717183976184e-05 0.9608718209570315 3.8760471401171646e-05 1.5010110101313629e-05 1.9747218634818716e-09 0.601981171393414 488
1 231321215 232382234 3.788956512485331e-05 1.3034060610638094 3.43326643041308e-05 2.4613436968121717e-05 1.8574839887380595e-09 0.37932642453615295 465
1 232384356 232949914 -9.571107970980223e-06 -0.7012572162541171 1.0307351197370018e-05 1.807268464132614e-05 1.4034173054874495e-09 0.7983469852928642 331
1 232950888 233750725 1.4636328591894193e-05 NA 0.0001433115005015637 -2.3732607211171703e-05 1.5855338695807889e-09 0.7131911540414444 405
1 233753991 234206593 7.265060663984002e-06 NA -2.0529149074203932e-05 -5.933508223517908e-06 8.472221488173274e-10 0.8028984705501507 216
1 234209087 235772624 2.9552034075075048e-05 NA 0.00034359375539055973 -9.767648079330437e-07 2.843127914866619e-09 0.5794221926089788 668
1 235773790 236536723 -1.8977700025048743e-05 -0.49517733046381784 4.458268596743187e-05 3.294575139633753e-05 1.1753413401751844e-09 0.5798827375236617 300
1 236537770 237493854 1.2100407062046508e-05 NA -9.24298796610884e-06 4.3735877774392506e-05 2.485785207253836e-09 0.8082384982453317 533
1 237495080 239297872 2.5736451594653117e-05 NA -5.2278176289120214e-05 0.00010665186364102299 3.463900604958421e-09 0.6619036665782163 867
1 239299272 240562764 1.9588295998932833e-05 NA 0.00022337051621824678 -4.831241153431841e-06 2.566194203954415e-09 0.6989930001936242 640
1 240563367 241178287 1.0205217156235183e-05 NA -5.394407035668311e-05 2.5373988068907247e-05 1.4348737662697619e-09 0.7876133845990113 316
1 241178944 241766551 5.504990158999547e-06 0.12752684283872134 3.656958281744272e-05 5.095535971315304e-05 1.3844290650250348e-09 0.8823805549181253 341
1 241768617 242697031 -2.942627448493485e-05 NA -1.7340210346665867e-05 5.3878762425696166e-05 1.941618490038598e-09 0.5042544759486203 462
1 242700803 244105053 -2.5238597742794214e-05 -1.3796460591231894 5.065590149317568e-05 6.606402433796304e-06 1.7908279580274568e-09 0.5509074405342145 442
1 244106113 244927751 -1.1025939426228345e-05 -0.3277313530451511 6.821421432407415e-05 1.6592825317463053e-05 1.4565926948789334e-09 0.7726584145153682 354
1 244929262 246606531 5.76864994544874e-05 NA -1.8823569552561685e-05 6.307964883763002e-05 3.2604487077433178e-09 0.31236813080479564 784
1 246606926 246989171 1.597371309185919e-05 NA 4.874615309468395e-05 -5.5812995849044326e-06 6.107062993800073e-10 0.5180315843059111 160
1 246991094 247838628 3.720178265661288e-05 1.3009176446056836 6.694188306165873e-05 1.221602658556316e-05 1.4660728204629687e-09 0.3312512818195972 357
1 247838870 248585259 -7.632767644411229e-06 NA 2.0358839077224426e-05 -1.1688366030289687e-05 1.0370292594360193e-09 0.8126406212179699 269
2 11320 1158981 -8.381799549123412e-06 -0.09764797367809547 0.0002520952246706848 2.9226946913137972e-05 1.7835385736627997e-09 0.8426769441412649 523
2 1159982 1681720 -6.025558057985898e-06 NA 8.700238640842928e-05 -8.64476385134871e-06 7.590953104799104e-10 0.826883616351849 214
2 1683187 3003071 4.589749702177065e-05 0.32909162231163336 0.00015203050243425866 0.00012794214297673657 2.5275648363500076e-09 0.3612789478561709 659
